Vehicle_ID,Time_sec,X_coord,Y_coord,Length_m,Width_m,Class,Gore_X,Gore_Y
82,38,490.88,7.19,5.0,2.0,SUV,50.0,5.0
82,39,499.16,7.19,5.0,2.0,SUV,50.0,5.0
82,40,511.53,7.19,5.0,2.0,SUV,50.0,5.0
82,41,516.9,7.19,5.0,2.0,SUV,50.0,5.0
82,42,526.64,7.19,5.0,2.0,SUV,50.0,5.0
82,43,535.01,7.19,5.0,2.0,SUV,50.0,5.0
82,44,549.21,7.19,5.0,2.0,SUV,50.0,5.0
82,45,554.33,7.19,5.0,2.0,SUV,50.0,5.0
82,46,564.86,7.19,5.0,2.0,SUV,50.0,5.0
82,47,577.27,7.19,5.0,2.0,SUV,50.0,5.0
82,48,587.12,7.19,5.0,2.0,SUV,50.0,5.0
82,49,592.97,7.19,5.0,2.0,SUV,50.0,5.0
82,50,607.7,7.19,5.0,2.0,SUV,50.0,5.0
82,51,617.88,7.19,5.0,2.0,SUV,50.0,5.0
82,52,629.02,7.19,5.0,2.0,SUV,50.0,5.0
82,53,636.38,7.19,5.0,2.0,SUV,50.0,5.0
82,54,646.22,7.19,5.0,2.0,SUV,50.0,5.0
82,55,655.51,7.19,5.0,2.0,SUV,50.0,5.0
82,56,661.26,7.19,5.0,2.0,SUV,50.0,5.0
82,57,667.32,7.19,5.0,2.0,SUV,50.0,5.0
82,58,680.7,7.19,5.0,2.0,SUV,50.0,5.0
82,59,688.09,7.19,5.0,2.0,SUV,50.0,5.0
83,0,32.18,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,1,37.8,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,2,39.0,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,3,39.33,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,4,39.49,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,5,39.69,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,6,41.38,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,7,41.7,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,8,41.89,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,9,42.82,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,10,44.53,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,11,45.12,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,12,46.02,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,13,46.2,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,14,47.15,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,15,48.35,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,16,49.54,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,17,50.27,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,18,50.97,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,19,51.27,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,20,52.07,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,21,52.36,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,22,53.91,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,23,55.85,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,24,57.79,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,25,59.54,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,26,60.78,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,27,62.21,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,28,62.85,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,29,64.15,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,30,65.11,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,31,74.93,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,32,87.51,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,33,95.33,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,34,103.51,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,35,117.76,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,36,123.32,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,37,133.18,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,38,147.3,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,39,158.41,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,40,168.87,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,41,176.37,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,42,184.8,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,43,198.32,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,44,208.92,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,45,219.06,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,46,225.06,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,47,230.22,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,48,244.86,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,49,253.63,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,50,264.66,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,51,270.45,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,52,282.29,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,53,296.61,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,54,307.37,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,55,313.63,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,56,324.45,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,57,337.11,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,58,346.17,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
83,59,359.97,5.05,2.0,0.8,Two-Wheeler,50.0,5.0
84,0,66.15,8.99,4.0,1.8,Car,50.0,5.0
84,1,72.47,8.99,4.0,1.8,Car,50.0,5.0
84,2,80.56,8.99,4.0,1.8,Car,50.0,5.0
84,3,87.58,8.99,4.0,1.8,Car,50.0,5.0
84,4,101.67,8.99,4.0,1.8,Car,50.0,5.0
84,5,114.27,8.99,4.0,1.8,Car,50.0,5.0
84,6,126.04,8.99,4.0,1.8,Car,50.0,5.0
84,7,134.05,8.99,4.0,1.8,Car,50.0,5.0
84,8,140.89,8.99,4.0,1.8,Car,50.0,5.0
84,9,153.45,8.99,4.0,1.8,Car,50.0,5.0
84,10,163.19,8.99,4.0,1.8,Car,50.0,5.0
84,11,170.45,8.99,4.0,1.8,Car,50.0,5.0
84,12,181.62,8.99,4.0,1.8,Car,50.0,5.0
84,13,187.02,8.99,4.0,1.8,Car,50.0,5.0
84,14,195.28,8.99,4.0,1.8,Car,50.0,5.0
84,15,204.97,8.99,4.0,1.8,Car,50.0,5.0
84,16,211.45,8.99,4.0,1.8,Car,50.0,5.0
84,17,226.29,8.99,4.0,1.8,Car,50.0,5.0
84,18,233.38,8.99,4.0,1.8,Car,50.0,5.0
84,19,239.69,8.99,4.0,1.8,Car,50.0,5.0
84,20,246.72,8.99,4.0,1.8,Car,50.0,5.0
84,21,259.41,8.99,4.0,1.8,Car,50.0,5.0
84,22,268.67,8.99,4.0,1.8,Car,50.0,5.0
84,23,279.32,8.99,4.0,1.8,Car,50.0,5.0
84,24,284.53,8.99,4.0,1.8,Car,50.0,5.0
84,25,289.88,8.99,4.0,1.8,Car,50.0,5.0
84,26,299.34,8.99,4.0,1.8,Car,50.0,5.0
84,27,312.5,8.99,4.0,1.8,Car,50.0,5.0
84,28,326.36,8.99,4.0,1.8,Car,50.0,5.0
84,29,332.22,8.99,4.0,1.8,Car,50.0,5.0
84,30,342.61,8.99,4.0,1.8,Car,50.0,5.0
84,31,356.74,8.99,4.0,1.8,Car,50.0,5.0
84,32,365.62,8.99,4.0,1.8,Car,50.0,5.0
84,33,378.91,8.99,4.0,1.8,Car,50.0,5.0
84,34,385.25,8.99,4.0,1.8,Car,50.0,5.0
84,35,399.6,8.99,4.0,1.8,Car,50.0,5.0
84,36,412.12,8.99,4.0,1.8,Car,50.0,5.0
84,37,426.53,8.99,4.0,1.8,Car,50.0,5.0
84,38,438.3,8.99,4.0,1.8,Car,50.0,5.0
84,39,446.93,8.99,4.0,1.8,Car,50.0,5.0
84,40,461.31,8.99,4.0,1.8,Car,50.0,5.0
84,41,469.07,8.99,4.0,1.8,Car,50.0,5.0
84,42,477.39,8.99,4.0,1.8,Car,50.0,5.0
84,43,489.4,8.99,4.0,1.8,Car,50.0,5.0
84,44,502.05,8.99,4.0,1.8,Car,50.0,5.0
84,45,516.35,8.99,4.0,1.8,Car,50.0,5.0
84,46,523.39,8.99,4.0,1.8,Car,50.0,5.0
84,47,536.37,8.99,4.0,1.8,Car,50.0,5.0
84,48,548.76,8.99,4.0,1.8,Car,50.0,5.0
84,49,554.4,8.99,4.0,1.8,Car,50.0,5.0
84,50,563.27,8.99,4.0,1.8,Car,50.0,5.0
84,51,571.1,8.99,4.0,1.8,Car,50.0,5.0
84,52,579.14,8.99,4.0,1.8,Car,50.0,5.0
84,53,593.97,8.99,4.0,1.8,Car,50.0,5.0
84,54,605.4,8.99,4.0,1.8,Car,50.0,5.0
84,55,617.58,8.99,4.0,1.8,Car,50.0,5.0
84,56,632.34,8.99,4.0,1.8,Car,50.0,5.0
84,57,641.12,8.99,4.0,1.8,Car,50.0,5.0
84,58,654.13,8.99,4.0,1.8,Car,50.0,5.0
84,59,663.48,8.99,4.0,1.8,Car,50.0,5.0
85,0,101.43,1.81,5.0,2.0,SUV,50.0,5.0
85,1,108.62,1.81,5.0,2.0,SUV,50.0,5.0
85,2,116.88,1.81,5.0,2.0,SUV,50.0,5.0
85,3,129.44,1.81,5.0,2.0,SUV,50.0,5.0
85,4,138.38,1.81,5.0,2.0,SUV,50.0,5.0
85,5,149.46,1.81,5.0,2.0,SUV,50.0,5.0
85,6,158.91,1.81,5.0,2.0,SUV,50.0,5.0
85,7,171.33,1.81,5.0,2.0,SUV,50.0,5.0
85,8,178.61,1.81,5.0,2.0,SUV,50.0,5.0
85,9,184.2,1.81,5.0,2.0,SUV,50.0,5.0
85,10,192.2,1.81,5.0,2.0,SUV,50.0,5.0
85,11,201.94,1.81,5.0,2.0,SUV,50.0,5.0
85,12,208.62,1.81,5.0,2.0,SUV,50.0,5.0
85,13,217.17,1.81,5.0,2.0,SUV,50.0,5.0
85,14,226.17,1.81,5.0,2.0,SUV,50.0,5.0
85,15,231.74,1.81,5.0,2.0,SUV,50.0,5.0
85,16,242.58,1.81,5.0,2.0,SUV,50.0,5.0
85,17,256.42,1.81,5.0,2.0,SUV,50.0,5.0
85,18,262.94,1.81,5.0,2.0,SUV,50.0,5.0
85,19,273.92,1.81,5.0,2.0,SUV,50.0,5.0
85,20,285.56,1.81,5.0,2.0,SUV,50.0,5.0
85,21,294.76,1.81,5.0,2.0,SUV,50.0,5.0
85,22,306.77,1.81,5.0,2.0,SUV,50.0,5.0
85,23,315.87,1.81,5.0,2.0,SUV,50.0,5.0
85,24,325.92,1.81,5.0,2.0,SUV,50.0,5.0
85,25,330.99,1.81,5.0,2.0,SUV,50.0,5.0
85,26,342.91,1.81,5.0,2.0,SUV,50.0,5.0
85,27,354.52,1.81,5.0,2.0,SUV,50.0,5.0
85,28,359.91,1.81,5.0,2.0,SUV,50.0,5.0
85,29,368.59,1.81,5.0,2.0,SUV,50.0,5.0
85,30,383.38,1.81,5.0,2.0,SUV,50.0,5.0
85,31,392.59,1.81,5.0,2.0,SUV,50.0,5.0
85,32,402.61,1.81,5.0,2.0,SUV,50.0,5.0
85,33,416.71,1.81,5.0,2.0,SUV,50.0,5.0
85,34,428.88,1.81,5.0,2.0,SUV,50.0,5.0
85,35,439.7,1.81,5.0,2.0,SUV,50.0,5.0
85,36,452.68,1.81,5.0,2.0,SUV,50.0,5.0
85,37,466.32,1.81,5.0,2.0,SUV,50.0,5.0
85,38,475.89,1.81,5.0,2.0,SUV,50.0,5.0
85,39,485.64,1.81,5.0,2.0,SUV,50.0,5.0
85,40,494.5,1.81,5.0,2.0,SUV,50.0,5.0
85,41,509.17,1.81,5.0,2.0,SUV,50.0,5.0
85,42,521.14,1.81,5.0,2.0,SUV,50.0,5.0
85,43,526.97,1.81,5.0,2.0,SUV,50.0,5.0
85,44,540.6,1.81,5.0,2.0,SUV,50.0,5.0
85,45,550.41,1.81,5.0,2.0,SUV,50.0,5.0
85,46,556.1,1.81,5.0,2.0,SUV,50.0,5.0
85,47,566.59,1.81,5.0,2.0,SUV,50.0,5.0
85,48,575.77,1.81,5.0,2.0,SUV,50.0,5.0
85,49,589.54,1.81,5.0,2.0,SUV,50.0,5.0
85,50,596.58,1.81,5.0,2.0,SUV,50.0,5.0
85,51,609.85,1.81,5.0,2.0,SUV,50.0,5.0
85,52,620.42,1.81,5.0,2.0,SUV,50.0,5.0
85,53,625.97,1.81,5.0,2.0,SUV,50.0,5.0
85,54,640.69,1.81,5.0,2.0,SUV,50.0,5.0
85,55,650.82,1.81,5.0,2.0,SUV,50.0,5.0
85,56,658.72,1.81,5.0,2.0,SUV,50.0,5.0
85,57,668.42,1.81,5.0,2.0,SUV,50.0,5.0
85,58,682.0,1.81,5.0,2.0,SUV,50.0,5.0
85,59,690.05,1.81,5.0,2.0,SUV,50.0,5.0
86,0,27.25,1.29,4.0,1.8,Car,50.0,5.0
86,1,40.05,1.29,4.0,1.8,Car,50.0,5.0
86,2,41.04,1.29,4.0,1.8,Car,50.0,5.0
86,3,41.58,1.29,4.0,1.8,Car,50.0,5.0
86,4,41.99,1.29,4.0,1.8,Car,50.0,5.0
86,5,42.72,1.29,4.0,1.8,Car,50.0,5.0
86,6,44.61,1.29,4.0,1.8,Car,50.0,5.0
86,7,45.36,1.29,4.0,1.8,Car,50.0,5.0
86,8,47.34,1.29,4.0,1.8,Car,50.0,5.0
86,9,48.36,1.29,4.0,1.8,Car,50.0,5.0
86,10,48.8,1.29,4.0,1.8,Car,50.0,5.0
86,11,50.59,1.29,4.0,1.8,Car,50.0,5.0
86,12,51.57,1.29,4.0,1.8,Car,50.0,5.0
86,13,53.02,1.29,4.0,1.8,Car,50.0,5.0
86,14,54.99,1.29,4.0,1.8,Car,50.0,5.0
86,15,55.18,1.29,4.0,1.8,Car,50.0,5.0
86,16,55.46,1.29,4.0,1.8,Car,50.0,5.0
86,17,56.93,1.29,4.0,1.8,Car,50.0,5.0
86,18,57.57,1.29,4.0,1.8,Car,50.0,5.0
86,19,58.02,1.29,4.0,1.8,Car,50.0,5.0
86,20,58.19,1.29,4.0,1.8,Car,50.0,5.0
86,21,58.34,1.29,4.0,1.8,Car,50.0,5.0
86,22,59.91,1.29,4.0,1.8,Car,50.0,5.0
86,23,60.26,1.29,4.0,1.8,Car,50.0,5.0
86,24,61.25,1.29,4.0,1.8,Car,50.0,5.0
86,25,62.5,1.29,4.0,1.8,Car,50.0,5.0
86,26,63.42,1.29,4.0,1.8,Car,50.0,5.0
86,27,63.57,1.29,4.0,1.8,Car,50.0,5.0
86,28,65.16,1.29,4.0,1.8,Car,50.0,5.0
86,29,70.26,1.29,4.0,1.8,Car,50.0,5.0
86,30,82.88,1.29,4.0,1.8,Car,50.0,5.0
86,31,96.81,1.29,4.0,1.8,Car,50.0,5.0
86,32,106.14,1.29,4.0,1.8,Car,50.0,5.0
86,33,116.5,1.29,4.0,1.8,Car,50.0,5.0
86,34,126.27,1.29,4.0,1.8,Car,50.0,5.0
86,35,135.16,1.29,4.0,1.8,Car,50.0,5.0
86,36,149.03,1.29,4.0,1.8,Car,50.0,5.0
86,37,162.97,1.29,4.0,1.8,Car,50.0,5.0
86,38,171.33,1.29,4.0,1.8,Car,50.0,5.0
86,39,182.48,1.29,4.0,1.8,Car,50.0,5.0
86,40,196.75,1.29,4.0,1.8,Car,50.0,5.0
86,41,211.37,1.29,4.0,1.8,Car,50.0,5.0
86,42,221.46,1.29,4.0,1.8,Car,50.0,5.0
86,43,230.99,1.29,4.0,1.8,Car,50.0,5.0
86,44,238.78,1.29,4.0,1.8,Car,50.0,5.0
86,45,253.36,1.29,4.0,1.8,Car,50.0,5.0
86,46,259.79,1.29,4.0,1.8,Car,50.0,5.0
86,47,270.59,1.29,4.0,1.8,Car,50.0,5.0
86,48,278.42,1.29,4.0,1.8,Car,50.0,5.0
86,49,286.21,1.29,4.0,1.8,Car,50.0,5.0
86,50,295.26,1.29,4.0,1.8,Car,50.0,5.0
86,51,310.24,1.29,4.0,1.8,Car,50.0,5.0
86,52,315.79,1.29,4.0,1.8,Car,50.0,5.0
86,53,326.58,1.29,4.0,1.8,Car,50.0,5.0
86,54,332.41,1.29,4.0,1.8,Car,50.0,5.0
86,55,338.95,1.29,4.0,1.8,Car,50.0,5.0
86,56,348.35,1.29,4.0,1.8,Car,50.0,5.0
86,57,358.45,1.29,4.0,1.8,Car,50.0,5.0
86,58,366.04,1.29,4.0,1.8,Car,50.0,5.0
86,59,374.2,1.29,4.0,1.8,Car,50.0,5.0
87,0,23.36,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,1,37.81,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,2,38.55,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,3,39.73,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,4,41.56,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,5,41.67,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,6,43.31,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,7,45.21,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,8,45.49,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,9,45.89,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,10,47.82,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,11,48.94,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,12,49.07,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,13,49.66,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,14,50.61,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,15,52.03,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,16,53.52,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,17,55.51,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,18,56.16,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,19,57.28,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,20,58.39,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,21,59.26,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,22,59.69,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,23,61.64,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,24,63.36,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,25,64.41,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,26,65.66,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,27,72.93,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,28,83.37,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,29,95.32,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,30,105.47,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,31,120.37,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,32,131.49,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,33,140.2,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,34,152.92,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,35,159.62,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,36,168.47,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,37,176.94,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,38,186.25,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,39,199.07,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,40,208.91,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,41,221.85,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,42,232.62,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,43,241.04,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,44,254.14,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,45,261.52,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,46,268.77,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,47,278.81,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,48,286.42,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,49,291.51,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,50,302.99,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,51,313.1,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,52,322.56,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,53,337.23,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,54,347.94,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,55,361.58,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,56,367.97,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,57,378.66,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,58,392.34,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
87,59,403.17,3.03,2.0,0.8,Two-Wheeler,50.0,5.0
88,0,77.73,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,1,87.3,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,2,96.25,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,3,109.92,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,4,117.36,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,5,132.03,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,6,146.61,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,7,154.09,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,8,162.57,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,9,176.52,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,10,191.19,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,11,200.62,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,12,208.83,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,13,219.09,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,14,230.97,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,15,238.71,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,16,251.07,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,17,256.59,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,18,262.08,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,19,270.94,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,20,279.48,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,21,287.63,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,22,297.54,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,23,305.75,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,24,312.67,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,25,320.77,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,26,335.52,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,27,344.63,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,28,354.08,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,29,364.84,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,30,379.67,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,31,387.09,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,32,398.9,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,33,411.06,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,34,422.14,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,35,428.02,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,36,439.79,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,37,445.43,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,38,456.39,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,39,468.79,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,40,475.9,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,41,489.32,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,42,494.62,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,43,508.06,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,44,517.66,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,45,524.84,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,46,531.17,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,47,545.71,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,48,551.43,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,49,558.42,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,50,566.9,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,51,578.1,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,52,588.55,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,53,594.81,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,54,602.71,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,55,610.09,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,56,617.23,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,57,626.34,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,58,638.38,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
88,59,645.56,3.72,10.0,2.5,Heavy-Truck,50.0,5.0
89,0,38.62,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,1,40.54,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,2,42.16,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,3,42.72,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,4,42.95,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,5,43.65,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,6,44.25,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,7,45.32,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,8,46.89,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,9,48.62,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,10,50.33,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,11,51.11,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,12,52.52,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,13,53.21,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,14,53.43,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,15,54.86,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,16,54.98,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,17,55.86,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,18,56.58,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,19,58.0,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,20,59.56,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,21,60.23,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,22,61.88,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,23,62.54,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
89,24,63.48,3.91,2.0,0.8,Two-Wheeler,50.0,5.0
