timestamp,day of week,road segment id,x-coord,y-coord,vehicles,lane count,heavy vehicle pct,traffic density,rain mm,temperature C,visibility m,road wetness index,ev percentage,fuel mix index,avg speed kmph,gore point,distance to gore m,CO2 emission,NOx,PM2.5,congestion
2026-02-23 10:00:00,Monday,B1,25,41,2611,4,0.35,104.81,1.0,18,420.0,0.84,0.29,0.4,52.01,1,483,195.36,1.0,0.09,High
2026-01-15 11:00:00,Thursday,D1,87,49,2935,4,0.13,16.13,11.0,33,600.0,0.35,0.26,0.34,78.19,1,500,98.73,0.87,0.16,Low
2026-01-23 18:00:00,Friday,A1,44,60,2484,3,0.18,98.82,2.0,18,0.83,0.25,0.64,0.8,38.86,1,273,299.38,1.08,0.09,High
2026-01-08 21:00:00,Thursday,C1,97,70,2636,4,0.26,90.32,21.0,23,0.53,0.18,0.61,0.47,90.43,1,61,286.58,0.83,0.05,High
2026-03-09 08:00:00,Monday,C2,94,7,2390,3,0.11,83.05,27.0,26,620.0,0.67,0.06,0.72,78.8,1,305,247.4,1.1,0.15,Medium
2026-01-13 11:00:00,Tuesday,B1,70,84,788,2,0.18,27.1724137931035,8.0,37,840.0,0.27,0.46,0.79,63.0352215777025,0,111,75.4048059417126,0.24200703130757,0.0292779817700549,Low
2026-03-02 01:00:00,Monday,C1,32,92,1297,3,0.21,104.07,4.0,30,0.59,0.01,0.23,0.5,41.98,0,44,147.78,0.72,0.11,High
2026-01-07 10:00:00,Wednesday,B2,93,44,676,5,0.37,15.7209302325581,26.0,24,480.0,0.87,0.35,0.36,59.2375329666091,0,340,138.464298357813,0.545068087939964,0.102959174147256,Low
2026-01-27 21:00:00,Tuesday,C1,64,24,unknown,5,0.39,93.6923076923077,23.0,28,540.0,0.77,0.24,0.71,21.9298423664966,0,432,337.420864910938,0.997768167135356,0.131081527837779,High
2026-02-01 14:00:00,Sunday,B1,76,20,612,5,0.23,16.1052631578947,12.0,25,760.0,0.4,0.28,0.72,68.9090161561194,0,261,93.7231723769885,0.335626804399055,,Low
2026-02-07 03:00:00,Saturday,D1,57,6,1753,3,0.3,73.9,21.0,27,0.42,0.91,0.5,0.48,97.82,1,414,337.36,0.49,0.04,Medium
2026-02-02 03:00:00,Monday,C2,38,28,2732,5,0.4,108.84,20.0,18,760.0,0.24,0.44,0.81,39.38,0,349,381.7,0.65,0.14,High
2026-01-05 12:00:00,Monday,A1,29,33,2219,3,0.31,67.2424242424243,14.0,20,720.0,0.47,0.18,0.37,34.948586643896,0,398,291.618439261101,0.83852562969483,0.0881412411043171,Medium
2026-01-04 05:00:00,Sunday,C1,42,51,2841,2,0.33,40.11,21.0,36,0.97,0.42,0.08,0.59,75.87,1,184,418.99,0.77,0.08,Low
2026-03-08 04:00:00,Sunday,B1,63,79,1057,5,0.2,28.84,23.0,28,0.61,0.02,0.27,0.34,66.33,1,352,265.15,0.53,0.05,Low
2026-02-10 22:00:00,Tuesday,A2,63,53,868,4,0.33,99.93,4.0,32,580.0,0.45,0.05,0.52,56.83,1,478,202.61,0.96,0.09,High
2026-03-06 08:00:00,Friday,B1,2,43,1414,3,0.35,72.04,28.0,33,0.94,0.72,0.13,0.34,90.87,1,240,410.53,0.53,0.13,Medium
2026-02-10 04:00:00,Tuesday,A2,69,88,2301,3,0.23,47.45,28.0,36,600.0,0.04,0.13,0.45,15.43,1,426,368.82,0.76,0.04,Medium
2026-03-13 09:00:00,Friday,D2,57,96,865,5,0.28,17.84,9.0,25,0.52,0.59,0.4,0.79,77.91,1,134,410.51,0.61,0.12,Low
2026-02-06 11:00:00,Friday,A2,7,26,2645,3,0.25,100.29,12.0,21,720.0,0.55,0.09,0.32,,0,137,270.62,0.85,0.05,High
2026-02-04 22:00:00,Wednesday,A1,21,66,2239,2,0.27,60.5135135135135,,35,940.0,0.1,0.27,0.73,41.788532145777100,0,324,,0.927586232335569,,Medium
2026-02-09 17:00:00,Monday,A2,62,12,,5,0.33,105.571428571429,4.0,30,920.0,0.13,0.27,0.43,27.2549652781775,0,21,363.324106548014,1.13942548678727,0.12983328168464,High
2026-01-13 05:00:00,Tuesday,A1,43,4,911,5,0.4,10.85,21.0,20,0.86,0.08,0.25,0.34,22.04,1,98,273.22,1.04,0.17,Low
2026-02-15 19:00:00,Sunday,B1,1,34,2136,5,0.21,55.46,1.0,35,960.0,0.3,0.47,0.76,59.67,0,28,294.63,0.58,0.04,Medium
2026-03-08 01:00:00,Sunday,B1,6,44,2760,3,0.28,74.83,26.0,23,0.9,0.98,0.53,0.75,54.64,1,450,122.48,0.77,0.04,Medium
2026-01-30 06:00:00,Friday,A2,45,84,992,2,0.31,55.82,7.0,34,720.0,0.33,0.08,0.82,41.19,1,91,386.27,0.59,0.12,Medium
2026-03-09 01:00:00,Monday,C2,20,36,2907,5,0.28,40.86,24.0,38,840.0,0.38,0.3,0.56,92.32,1,210,290.7,1.19,0.07,Low
2026-01-30 09:00:00,Friday,B2,3,76,2718,2,0.4,87.04,20.0,27,0.81,0.08,0.54,0.65,34.6,1,221,251.21,0.48,0.08,Medium
2026-01-01 12:00:00,Thursday,C2,54,43,1599,3,0.29,35.5333333333333,14.0,32,720.0,0.47,0.24,0.3,55.1113404971526,0,267,265.546399091791,0.914963736704574,0.128224516589813,Low
2026-02-08 11:00:00,Sunday,A1,92,55,2327,2,0.25,110.809523809524,2.0,35,960.0,0.07,0.49,0.52,20.0,0,179,260.714525888445,0.959139899021774,0.145915507564516,High
2026-02-11 09:00:00,Wednesday,D2,52,95,2342,2,0.13,55.37,28.0,31,920.0,0.5,0.15,0.47,88.5,1,184,270.04,1.01,0.06,Medium
2026-01-17 16:00:00,Saturday,B2,11,83,1992,2,0.11,47.4285714285714,25.0,32,500.0,0.83,0.28,0.6,,0,433,226.186456147114,0.604356162998993,0.0547238832275597,Medium
2026-01-04 12:00:00,Sunday,D2,53,72,410,3,0.18,60.25,8.0,23,760.0,0.27,0.21,0.68,109.66,0,351,343.79,0.31,0.05,Medium
2026-01-14 19:00:00,Wednesday,C2,7,27,892,2,0.33,18.9787234042553,10.0,24,800.0,0.33,0.33,0.66,59.6954250464493,0,422,156.506561706504,0.60248663994632,0.0957560625802359,Low
2026-01-05 21:00:00,Monday,B2,3,39,2501,4,0.16,54.3695652173913,18.0,33,640.0,0.6,0.57,0.39,39.2819746655329,0,294,265.94027325228,0.940582155386134,0.12519946487075,Medium
2026-02-10 02:00:00,Tuesday,D1,1,48,2278,4,0.18,89.04,9.0,31,400.0,0.03,0.07,0.73,99.08,1,171,142.09,0.84,0.09,Medium
2026-02-09 04:00:00,Monday,D1,5,72,572,4,0.37,77.48,20.0,39,740.0,0.83,0.54,0.76,48.2,1,366,305.15,0.97,0.05,Medium
2026-02-28 18:00:00,Saturday,A1,30,41,3074,4,0.1,127.42,3.0,36,820.0,0.28,0.31,0.82,59.67,0,422,329.26,0.54,0.17,High
2026-01-15 23:00:00,Thursday,D1,85,81,2389,2,0.37,63.94,14.0,32,860.0,0.96,0.45,0.43,75.18,0,272,418.62,1.23,0.04,Medium
2026-01-18 04:00:00,Sunday,A2,1,83,2630,4,0.33,33.46,11.0,39,0.55,0.21,0.49,0.57,92.85,0,300,368.37,0.84,0.06,Low
2026-01-13 04:00:00,Tuesday,A2,58,47,2530,4,0.28,122.96,26.0,30,680.0,0.26,0.3,0.74,63.5,0,408,182.96,0.59,0.08,High
2026-02-10 13:00:00,Tuesday,B2,35,83,2770,2,0.25,108.4,28.0,22,0.43,0.19,0.24,0.78,62.67,1,233,168.48,1.23,0.15,High
2026-03-04 21:00:00,Wednesday,A2,21,66,2962,4,0.34,81.99,13.0,35,560.0,0.73,0.29,0.82,82.03,1,340,297.86,0.54,0.11,Medium
2026-03-13 03:00:00,Friday,A2,94,59,3056,4,0.36,105.48,12.0,24,620.0,0.27,0.55,0.49,72.79,1,403,200.15,0.94,,High
2026-01-19 21:00:00,Monday,D2,41,78,429,4,0.22,95.92,13.0,29,420.0,0.34,0.23,0.55,71.1,0,372,382.41,1.0,0.09,High
2026-01-27 10:00:00,Tuesday,B1,48,2,623,3,0.15,19.46875,4.0,33,920.0,0.13,0.51,0.3,74.9984833130515,0,300,87.5690358338346,,,Low
2026-01-03 21:00:00,Saturday,C2,12,36,2456,3,0.21,84.6896551724138,11.0,38,780.0,0.37,0.45,0.53,36.6638158994945,0,141,260.628877808882,0.843528047544772,0.103168104539805,High
2026-03-09 04:00:00,Monday,B1,28,9,1745,2,0.11,61.9,14.0,31,0.5,0.66,0.63,0.78,85.99,1,103,353.65,0.3,0.07,Medium
2026-02-02 16:00:00,Monday,A1,57,16,2592,3,0.17,117.818181818182,11.0,32,780.0,0.37,0.39,0.77,20.0,0,320,252.389082251191,0.716234729402848,0.0776471414497993,High
2026-01-21 14:00:00,Wednesday,A2,77,12,2823,3,0.26,28.98,29.0,39,,0.88,0.48,0.31,38.62,1,272,298.92,0.59,0.04,Low
2026-01-23 23:00:00,Friday,B1,3,12,3073,4,0.24,,16.0,36,600.0,0.01,0.64,0.6,15.58,1,478,131.63,0.35,0.1,High
2026-03-09 14:00:00,Monday,D2,98,51,2858,2,0.26,,26.0,39,520.0,0.97,0.28,0.63,53.68,0,63,240.0,,0.1,High
2026-01-17 22:00:00,Saturday,B1,46,84,1589,5,0.31,104.4,8.0,39,0.58,0.92,0.44,0.51,62.18,0,294,322.35,0.77,0.12,High
2026-02-21 02:00:00,Saturday,D1,37,16,458,3,0.35,28.66,13.0,26,0.85,0.42,0.16,0.8,75.95,0,211,368.95,,0.04,Low
2026-01-07 15:00:00,Wednesday,D1,55,34,900,2,0.14,120.76,0.0,22,580.0,0.29,0.28,0.35,84.66,1,47,243.45,1.08,0.11,High
2026-02-08 13:00:00,Sunday,B1,43,58,551,2,0.31,68.86,14.0,27,0.96,0.83,0.27,0.34,110.75,1,379,239.29,1.12,0.1,Medium
2026-01-19 10:00:00,Monday,D2,39,34,2260,2,0.33,110.85,15.0,19,980.0,0.99,0.08,0.39,112.9,0,306,319.26,0.37,0.15,High
2026-02-10 21:00:00,Tuesday,B1,74,64,1011,3,0.36,11.86,3.0,31,960.0,0.74,0.13,0.32,58.14,0,37,129.35,1.12,0.16,Low
2026-02-13 19:00:00,Friday,D1,56,41,unknown,2,0.29,84.2,24.0,36,480.0,0.93,0.11,0.73,45.14,0,144,341.37,0.7,0.09,Medium
2026-02-09 10:00:00,Monday,D1,14,44,1211,3,0.34,79.25,27.0,22,580.0,0.71,0.55,0.83,49.57,0,106,381.38,,,Medium
2026-01-02 09:00:00,Friday,B1,22,85,2823,4,0.37,119.8,,18,760.0,0.85,0.15,0.79,73.73,1,11,284.51,0.57,0.06,High
2026-03-11 16:00:00,Wednesday,B1,76,90,2981,5,0.26,123.84,29.0,33,0.81,0.29,0.56,0.56,60.44,1,325,298.21,0.66,0.07,High
2026-03-05 11:00:00,Thursday,C2,2,50,1101,2,0.3,43.41,19.0,29,620.0,0.3,0.41,0.84,25.18,0,128,406.28,0.86,0.17,Low
2026-02-27 20:00:00,Friday,B1,69,35,876,2,0.12,33.65,5.0,37,0.85,0.7,0.32,0.8,64.0,0,432,410.66,0.59,0.12,Low
2026-02-27 12:00:00,Friday,B1,5,60,1006,2,0.34,39.1,23.0,35,620.0,0.07,0.47,0.83,77.65,1,390,333.37,1.17,0.07,Low
2026-03-05 03:00:00,Thursday,C1,58,4,2868,5,0.16,23.52,12.0,21,0.84,0.76,0.49,0.46,83.97,0,453,283.74,0.57,0.1,Low
2026-02-09 03:00:00,Monday,A1,30,29,737,3,0.32,80.76,5.0,21,440.0,0.88,0.2,0.59,19.86,0,338,121.22,1.09,0.04,Medium
2026-01-14 01:00:00,Wednesday,B1,93,99,2286,2,0.15,10.93,18.0,29,860.0,0.32,0.16,0.7,42.93,0,118,184.61,0.61,0.11,Low
2026-01-16 22:00:00,Friday,D2,37,54,1051,3,0.19,,22.0,29,780.0,0.94,0.29,0.34,110.44,1,432,285.42,0.85,0.13,Medium
2026-03-08 10:00:00,Sunday,A1,29,90,1369,2,0.17,24.96,19.0,29,820.0,0.56,0.51,0.55,57.32,1,318,106.74,0.71,0.13,Low
2026-01-18 04:00:00,Sunday,B2,39,76,1260,3,0.1,86.21,25.0,22,560.0,0.95,0.5,0.64,68.47,0,216,404.5,0.73,0.17,Medium
2026-01-01 16:00:00,Thursday,A2,15,88,2976,2,0.35,65.99,15.0,24,580.0,0.0,0.63,0.53,49.03,1,386,106.05,1.18,0.11,Medium
2026-01-01 16:00:00,Thursday,C2,39,66,1640,3,0.14,58.5714285714286,23.0,36,540.0,0.77,0.12,0.43,29.5049924173887,0,444,305.07780932252,0.984666342467584,0.148638380515844,Medium
2026-02-21 22:00:00,Saturday,D2,47,84,1534,4,0.15,78.98,30.0,21,0.79,0.29,0.42,0.64,99.71,1,368,114.19,0.78,0.15,Medium
2026-03-01 11:00:00,Sunday,A1,22,21,2687,3,0.36,82.08,22.0,27,0.57,0.08,0.17,0.85,86.3,1,425,232.24,0.87,0.04,Medium
2026-02-27 06:00:00,Friday,B1,34,52,858,4,0.24,43.9,16.0,21,,0.09,0.31,0.84,39.51,0,42,357.71,1.17,0.13,Low
2026-01-19 10:00:00,Monday,C2,37,68,1685,2,0.22,39.3166666666667,26.0,27,480.0,0.87,0.36,0.34,22.2706775999769,1,258,317.249531233234,1.01485497475485,0.150502324873676,Medium
2026-01-02 03:00:00,Friday,C2,26,10,1351,2,0.12,51.13,14.0,28,400.0,0.5,0.15,0.46,107.91,1,31,162.95,0.76,0.07,Medium
2026-01-21 20:00:00,Wednesday,A1,97,4,unknown,2,0.33,29.1666666666667,25.0,30,500.0,0.83,0.16,0.56,30.208238247256,1,74,213.621218863675,,,Low
2026-01-27 11:00:00,Tuesday,A2,2,98,2231,3,0.15,97.0,1.0,20,0.98,0.03,0.29,0.67,38.2183515958312,0,379,238.859288409445,0.704293182235469,0.0730280791534464,High
2026-02-25 18:00:00,Wednesday,C1,63,24,2293,4,0.22,100.02,4.0,19,840.0,0.94,0.07,0.49,101.04,0,234,412.13,0.96,0.1,High
2026-01-14 15:00:00,Wednesday,D2,89,38,1755,4,0.26,84.05,8.0,29,0.73,0.24,0.49,0.37,65.77,1,331,178.6,0.8,0.04,Medium
2026-01-10 16:00:00,Saturday,D2,3,16,847,5,0.24,129.02,13.0,24,540.0,0.16,0.61,0.45,80.46,1,42,209.57,1.16,0.06,High
2026-01-11 13:00:00,Sunday,A2,61,31,2176,4,0.37,43.46,26.0,29,0.61,0.81,0.16,0.44,35.64,1,186,281.65,0.68,0.17,Low
2026-02-27 15:00:00,Friday,C2,38,77,1914,2,0.25,106.26,21.0,24,0.43,0.57,0.1,0.78,72.11,1,203,234.38,0.35,0.04,High
2026-03-03 19:00:00,Tuesday,C2,62,32,1941,3,0.16,88.04,27.0,32,,0.25,0.18,0.59,85.57,1,111,105.4,0.4,0.1,Medium
2026-01-12 14:00:00,Monday,D2,86,44,763,4,0.24,82.27,30.0,26,520.0,0.98,0.15,0.42,95.72,1,332,374.45,0.74,0.09,Medium
2026-03-10 02:00:00,Tuesday,C2,92,95,2791,3,0.16,84.9,9.0,39,0.6,0.5,0.47,0.48,26.54,1,287,245.92,0.83,0.13,Medium
2026-01-07 21:00:00,Wednesday,B2,34,81,1010,5,0.13,36.98,4.0,26,0.89,0.17,0.23,0.71,71.92,1,224,126.66,0.95,0.13,Low
2026-01-18 21:00:00,Sunday,D2,82,93,839,5,0.22,101.25,11.0,30,660.0,0.87,0.34,0.66,23.3,1,56,366.01,0.28,0.15,High
2026-01-30 08:00:00,Friday,A1,91,69,386,2,0.27,93.69,4.0,38,0.91,0.87,0.39,0.56,59.05,0,494,102.21,1.19,0.1,High
2026-01-08 20:00:00,Thursday,B2,41,32,2115,2,0.2,107.81,27.0,38,880.0,0.01,0.39,0.81,105.24,1,337,278.59,0.87,0.16,High
2026-01-06 19:00:00,Tuesday,B1,92,36,1148,5,0.31,54.7,23.0,20,0.74,0.64,0.29,0.63,21.23,0,121,182.71,1.11,0.16,Medium
2026-02-01 17:00:00,Sunday,C1,54,67,unknown,2,0.35,118.33,6.0,25,760.0,0.26,0.16,0.7,25.77,1,136,277.4,0.88,,High
2026-03-01 14:00:00,Sunday,A1,21,67,698,3,0.28,74.31,16.0,34,620.0,0.11,0.18,0.48,36.98,0,137,176.68,0.47,0.05,Medium
2026-02-16 02:00:00,Monday,D1,74,42,2478,5,0.12,96.09,18.0,26,560.0,0.82,0.06,0.53,57.37,0,403,298.13,1.03,0.09,High
2026-02-06 19:00:00,Friday,C1,17,16,718,5,0.21,51.84,19.0,33,0.97,0.28,0.41,0.3,79.33,1,288,276.95,0.37,0.14,Medium
2026-03-03 03:00:00,Tuesday,D1,17,69,1931,2,0.25,128.77,2.0,25,920.0,0.97,0.32,0.48,22.3,1,396,99.53,0.93,0.12,High
2026-03-05 07:00:00,Thursday,D2,34,56,2551,3,0.17,53.39,22.0,33,0.57,0.97,0.13,0.36,85.92,0,77,178.68,0.82,0.1,Medium
2026-01-21 05:00:00,Wednesday,C1,68,27,2985,3,0.37,37.83,0.0,20,820.0,0.42,0.27,0.73,17.99,0,406,286.75,0.6,0.07,Low
2026-02-04 21:00:00,Wednesday,D2,89,63,1376,5,0.25,64.97,7.0,19,0.96,0.33,0.13,0.6,17.96,0,439,347.78,0.34,0.13,Medium
2026-01-10 00:00:00,Saturday,A1,75,38,2711,3,0.21,61.6136363636364,27.0,35,460.0,0.9,0.26,0.32,34.6142461865407,0,284,322.240584665477,0.849212155105745,0.0733616990090378,Medium
2026-01-03 04:00:00,Saturday,A2,13,44,2028,4,0.16,44.0869565217391,17.0,38,660.0,0.57,0.31,0.77,113.461327004747,0,431,237.242309381852,0.694483518899099,0.0679690159995278,Medium
2026-02-21 15:00:00,Saturday,D2,95,92,1790,2,0.26,97.97,9.0,35,480.0,0.48,0.2,0.43,20.07,1,350,158.4,0.7,0.16,High
2026-01-07 11:00:00,Wednesday,C1,26,22,1028,3,0.37,25.0731707317073,24.0,31,520.0,0.8,0.46,0.57,128.628161087055,0,258,140.048734900714,0.509547348408858,0.0841368426446998,Low
2026-01-04 08:00:00,Sunday,B2,13,8,3024,2,0.22,38.18,12.0,31,540.0,0.36,0.24,0.34,90.01,1,232,291.13,1.18,0.16,Low
2026-01-30 07:00:00,Friday,C1,98,37,1517,4,0.33,36.1190476190476,11.0,27,780.0,0.37,0.22,0.41,66.7397011991632,0,299,226.198124016959,0.742325670403761,,Low
2026-02-06 09:00:00,Friday,D2,73,86,1553,2,0.15,85.86,19.0,26,0.91,0.0,0.44,0.6,47.89,1,128,284.69,0.98,0.13,Medium
2026-01-01 11:00:00,Thursday,A1,27,43,1918,4,0.21,10.08,9.0,36,620.0,0.4,0.31,0.55,88.47,0,336,333.46,0.36,0.05,Low
2026-01-09 11:00:00,Friday,C2,22,32,1511,4,0.2,65.6956521739131,0.0,38,1000.0,0.0,0.26,0.34,42.1128343469328,0,208,198.705809413099,0.662316372795822,0.0870777953574033,Medium
2026-01-23 19:00:00,Friday,B1,88,29,886,5,0.34,20.1363636363636,28.0,39,440.0,0.93,0.24,0.32,52.7775861670822,0,414,194.198736139533,0.716264199027863,0.126667823794967,Low
2026-03-06 19:00:00,Friday,C2,90,6,2306,5,0.39,69.55,19.0,27,0.51,0.5,0.16,0.45,27.35,1,423,124.14,0.71,0.13,Medium
2026-03-07 19:00:00,Saturday,B2,11,89,1174,3,0.13,71.18,24.0,36,840.0,0.8,0.52,0.67,87.75,0,169,88.91,0.7,0.15,Medium
2026-01-25 04:00:00,Sunday,A2,16,22,1564,2,0.35,60.1538461538462,5.0,38,900.0,0.17,0.13,0.74,42.432603784231700,0,459,212.658422418157,0.637677568601124,0.0726886388899027,Medium
2026-03-09 00:00:00,Monday,B2,82,85,2067,4,0.12,38.32,30.0,25,760.0,0.43,0.15,0.38,68.54,1,234,340.59,0.67,0.04,Low
2026-01-13 03:00:00,Tuesday,D1,57,30,609,3,0.39,35.84,25.0,25,0.89,0.31,0.26,0.81,80.76,0,29,133.66,0.87,0.07,Low
2026-01-11 00:00:00,Sunday,B1,14,84,897,2,0.37,88.26,27.0,20,0.81,0.9,0.6,0.39,15.92,0,404,310.83,0.44,0.04,Medium
2026-02-10 12:00:00,Tuesday,C1,98,76,2263,2,0.29,56.06,7.0,40,520.0,0.88,0.24,0.47,79.53,1,1,282.83,0.51,0.14,Medium
2026-02-10 06:00:00,Tuesday,C2,63,19,2024,3,0.39,55.0977777777778,12.0,28,760.0,0.4,0.32,0.7,25.7344133488697,1,326,377.220247646656,1.23965014108388,0.174912492390056,High
2026-03-07 10:00:00,Saturday,D1,39,12,256,3,0.13,11.91,6.0,18,0.52,0.44,0.43,0.73,34.09,1,394,240.25,0.74,0.04,Low
2026-01-01 07:00:00,Thursday,A2,22,17,1205,3,0.29,121.93,30.0,34,620.0,0.18,0.23,0.71,36.45,1,147,311.43,1.02,0.14,High
2026-03-03 16:00:00,Tuesday,D2,32,9,669,2,0.18,92.04,15.0,26,0.46,0.49,0.24,0.77,109.98,0,334,273.16,0.42,,High
2026-01-15 05:00:00,Thursday,B2,86,43,641,4,0.32,32.05,6.0,39,880.0,0.2,0.37,0.63,40.7146174533545,1,243,88.8586627202702,0.272501867858163,0.0369777407987412,Low
2026-01-12 00:00:00,Monday,C1,9,66,1294,3,0.16,70.1,24.0,22,,0.7,0.53,0.45,72.06,0,125,301.65,0.49,0.17,Medium
2026-02-13 08:00:00,Friday,C2,23,34,1167,5,0.15,73.29,1.0,28,0.98,0.84,0.5,0.53,53.32,1,371,298.59,0.48,0.13,Medium
2026-01-25 11:00:00,Sunday,A1,3,96,2598,3,0.26,122.98,2.0,40,0.73,0.32,0.45,0.69,46.67,0,21,,0.87,0.04,High
2026-01-07 20:00:00,Wednesday,A1,67,92,597,2,0.13,29.85,5.0,34,900.0,0.17,0.24,0.43,59.9919290061995,0,385,105.079047505998,0.393344684130382,0.0663534097438623,Low
2026-02-01 15:00:00,Sunday,B1,4,70,1081,5,0.19,42.58,22.0,29,0.82,0.09,0.27,0.76,58.46,1,131,381.27,1.22,0.07,Low
2026-02-03 23:00:00,Tuesday,B2,82,82,2884,5,0.35,84.8235294117647,9.0,35,820.0,0.3,0.4,0.7,22.9630357257368,0,174,302.431751571564,0.930064303942391,0.0944132998085024,High
2026-02-03 02:00:00,Tuesday,C1,21,62,2634,4,0.35,96.17,9.0,33,0.64,0.11,0.34,0.85,62.27,1,451,235.61,0.56,0.14,High
2026-03-03 04:00:00,Tuesday,D1,77,46,1410,2,0.17,125.55,28.0,27,860.0,0.25,0.3,0.4,110.63,0,177,318.48,0.96,0.14,High
2026-01-02 07:00:00,Friday,A2,56,61,1470,2,0.29,89.4782608695652,18.0,25,640.0,0.6,0.42,0.59,27.4369941771896,1,474,207.57849343463,0.62456945953575,0.0984133203364242,High
2026-02-28 02:00:00,Saturday,D2,63,29,1402,5,0.16,89.89,19.0,29,0.75,0.09,0.27,0.8,20.18,0,173,159.29,0.94,0.06,Medium
2026-03-09 11:00:00,Monday,D1,60,57,491,4,0.14,77.74,23.0,18,0.46,0.79,0.32,0.47,22.51,1,445,402.46,1.02,0.04,Medium
2026-02-21 15:00:00,Saturday,B2,40,64,2017,2,0.2,20.65,20.0,40,0.55,0.99,0.38,0.4,66.72,0,110,123.1,0.36,0.08,Low
2026-01-29 17:00:00,Thursday,D2,76,82,2692,2,0.22,52.54,7.0,39,0.96,0.39,0.52,0.66,84.46,0,14,167.02,0.76,0.06,Medium
2026-02-19 09:00:00,Thursday,D2,1,88,216,2,0.26,26.8,4.0,19,0.61,0.04,0.4,0.62,50.94,0,270,276.37,0.31,0.09,Low
2026-01-17 02:00:00,Saturday,A2,18,6,1487,2,0.36,,13.0,33,0.74,0.43,0.44,0.5,59.0111985862905,0,467,205.435764880824,0.759460705304369,0.114490080308767,Low
2026-02-04 18:00:00,Wednesday,C1,21,60,289,5,0.34,64.77,18.0,40,800.0,0.83,0.2,0.51,48.79,1,153,98.44,1.18,0.07,Medium
2026-01-19 01:00:00,Monday,A1,95,44,2525,3,0.15,,28.0,30,920.0,0.09,0.45,0.4,29.06,1,479,168.1,0.53,0.07,High
2026-01-03 07:00:00,Saturday,B1,32,85,,2,0.35,62.05,3.0,26,0.72,0.66,0.52,0.57,23.06,1,294,339.72,0.63,0.13,Medium
2026-01-18 14:00:00,Sunday,B1,100,91,2632,2,0.3,30.12,29.0,19,620.0,0.06,0.59,0.33,89.28,0,296,116.55,0.81,0.06,Low
2026-02-14 05:00:00,Saturday,D1,34,48,970,2,0.31,102.15,10.0,38,520.0,0.92,0.25,0.57,105.29,0,277,179.72,0.75,,High
2026-03-11 09:00:00,Wednesday,D1,1,13,2311,4,0.19,10.04,27.0,18,740.0,0.19,0.36,0.36,102.6,0,35,146.76,0.57,0.08,Low
2026-02-01 08:00:00,Sunday,C2,74,49,2029,3,0.13,120.72,0.0,32,0.91,0.24,0.52,0.62,26.87,0,197,126.05,,0.04,High
2026-02-03 20:00:00,Tuesday,B1,87,10,1576,2,0.16,45.0285714285714,7.0,21,860.0,0.23,0.18,0.59,43.6592004105112,0,145,208.004866355956,0.628736311698781,0.0665398335971531,Medium
2026-01-17 07:00:00,Saturday,D2,5,19,1477,3,0.39,57.55,7.0,36,920.0,1.0,0.21,0.57,48.55,0,422,179.72,1.06,0.17,Medium
2026-01-17 06:00:00,Saturday,C1,66,54,2981,2,0.2,105.97,21.0,23,,0.5,0.07,0.67,42.94,1,19,418.32,0.55,0.17,High
2026-02-10 15:00:00,Tuesday,C1,98,67,1356,2,0.4,19.66,7.0,27,440.0,0.6,0.44,0.72,19.23,1,74,240.39,0.5,0.05,Low
2026-02-01 18:00:00,Sunday,B1,18,16,524,4,0.15,12.7804878048781,6.0,27,880.0,0.2,0.17,0.45,67.3471146314778,0,467,164.095765930987,0.694465462012791,0.123698328665631,Low
2026-01-26 23:00:00,Monday,A1,61,65,2341,4,0.34,106.409090909091,29.0,37,420.0,0.97,0.18,0.48,20.0,0,232,351.674223414832,1.01263748268512,0.144456313323105,High
2026-03-11 07:00:00,Wednesday,D1,57,90,1406,3,0.21,109.58,17.0,37,940.0,0.6,0.31,0.85,37.34,1,293,342.83,0.74,0.17,High
2026-02-20 11:00:00,Friday,A2,32,27,300,5,0.22,121.13,,30,0.69,0.84,0.38,0.75,83.13,0,221,133.99,0.3,0.05,High
2026-02-05 17:00:00,Thursday,A1,56,39,2083,5,0.31,74.98,7.0,30,0.47,0.94,0.3,0.53,88.34,1,487,215.13,0.63,0.08,Medium
2026-02-07 12:00:00,Saturday,C1,56,21,2497,4,0.2,59.452380952381,14.0,31,720.0,0.47,0.14,0.7,50.4559571216039,0,423,356.822747991193,,0.109017582863577,Medium
2026-01-08 07:00:00,Thursday,A1,76,65,326,2,0.18,85.0,7.0,30,0.83,1.0,0.52,0.48,27.7,1,184,286.77,0.41,0.1,Medium
2026-01-16 14:00:00,Friday,A2,13,15,764,3,0.14,22.0211764705882,0.0,29,1000.0,0.0,0.57,0.76,39.7402563461558,1,69,120.756592156435,0.485836003390591,0.0781991965964995,Low
2026-01-15 02:00:00,Thursday,C1,82,47,2954,3,0.21,68.6976744186047,3.0,26,940.0,0.1,0.57,0.35,51.3227111374581,0,246,256.385248097252,0.873205727404531,0.0855214534642336,Medium
2026-01-29 11:00:00,Thursday,A2,2,86,unknown,2,0.38,44.07317073170730,7.0,22,860.0,0.23,0.53,0.65,54.3264930321276,0,312,148.265114606925,0.448807700863959,0.0335904901774693,Medium
2026-01-15 14:00:00,Thursday,A1,33,38,849,2,0.4,34.19,13.0,22,860.0,0.5,0.29,0.42,59.87,1,359,108.53,1.18,0.14,Low
